Persona #  1,Persona #  2,Persona #  3,Persona #  4,Persona #  5
0.039983778699129606,0.0,0.5330014254237856,0.0,0.41231106443359977
0.0961270084546528,0.3701521771329417,0.3415112057992194,0.0,0.18556649220441085
0.0,0.6610038051516197,0.018896770064896106,0.2686681064690997,0.0
0.2236408699020017,0.30157093179490524,0.32080225943985957,0.0,0.1956965330933312
0.0,0.7569832344173698,0.03555668259958331,0.27387549511417447,0.0
0.27450882954600375,0.06037093823913745,0.6232789209840343,0.0016172724064136314,0.0
0.019587038197847285,0.15128372990562913,0.14326677663525886,0.593790622764142,0.0
0.0,0.5817398135140114,0.10929453949534512,0.3288653741396338,0.0
0.0,0.12030750581529422,0.0,0.5089721019932112,0.22946882427525866
0.16764438387812344,0.4948743376567539,0.1113869631842926,0.09117856922544929,0.07793505952895166
0.0,0.3577436972067231,0.4325766891662218,0.11767557877593249,0.0662601468570728
0.15041143291966463,0.38297708780520956,0.23434232127147603,0.2106200081710895,0.04770641743492914
0.0,0.232796643132305,0.46465914361809796,0.0,0.39473853865006586
0.0,0.4799613151360549,0.0,0.5106444244127611,0.0
0.24039322008726458,0.5865264853532096,0.0,0.0,0.17065040864531306
0.2921569922220425,0.4329514958939448,0.17901507407214262,0.0,0.04894580882908869
0.06795974711161384,0.0,0.08701726422983745,0.4286983794698911,0.34034815857985495
0.1364245826304057,0.5883264495805292,0.0,0.17861986125075288,0.12937979485298198
0.0,0.3112272837084198,0.01789854152810366,0.656440682832992,0.05509613453240215
0.491584190007831,0.0,0.4289875595979413,0.0,0.034574508103012914
0.16702286770819394,0.2791857740982545,0.39213084797651326,0.022634437513218683,0.18205284164458277
0.0,0.16979078247531004,0.0,0.6406056185948558,0.11775464536812097
0.4740810686231165,0.0,0.14514619999202355,0.22424572261631295,0.11351635778811199
0.0,0.4335980710902628,0.0,0.4943835530788415,0.0
0.0,0.43536289366011577,0.0,0.5817747250747916,0.01803105122177292
0.2890376503694639,0.5547783608036805,0.0,0.0,0.0
0.0,0.05794665432754109,0.0,0.3597914087204887,0.47392014933264953
0.0,0.11342562462555443,0.23269171066426592,0.07180625041656052,0.38526035279679827
0.0,0.18664826216898714,0.16624598874465604,0.5390603235607274,0.0
0.010550286945645655,0.5132120902562246,0.4975326342408802,0.0,0.0
0.3421219312571294,0.12607468204135716,0.25597468227278064,0.12459089329719943,0.15137075847430717
0.4109454995316281,0.0,0.0,0.14374666466849573,0.2832193557170979
0.13919074930763406,0.07585593162770198,0.3926750633027632,0.3133167307239675,0.11684329181244597
0.006049212180979045,0.0,0.30727413249529273,0.19346868571043105,0.45463702388383925
0.19091416034258593,0.3550343453480255,0.05759479359969416,0.2680790744277136,0.20420581819939132
0.43464024396455697,0.4429210479376422,0.007497880073877229,0.07354423077085659,0.014861148704978481
0.14621196880719678,0.40983837476675394,0.02617714527519624,0.4600143125554439,0.0037365749425702743
0.0,0.4831224484243772,0.305133624755607,0.26053888074304576,0.040910201838853626
0.024119588501277087,0.28281999932295165,0.058419236146195305,0.48544526312629555,0.2593425734769089
0.4345467658748725,0.4995837014485208,0.13133061439275098,0.0,0.0
0.0,0.5857541970793162,0.1858601220126792,0.06423256919645011,0.28556982126968133
0.24443281073378406,0.3192965782854346,0.00303466068046767,0.17662261934525325,0.3446200755228992
0.11051951139757446,0.0,0.3418108799582346,0.0,0.5026515328215695
0.32539237635896184,0.0,0.28430418131230006,0.0,0.3995979787344305
0.2751685948073721,0.0,0.3162946232879024,0.056543488399571185,0.26065604194620007
0.13022119713208957,0.5194965411600438,0.25132520642313344,0.0,0.10582384200445887
0.20792324890989422,0.23182678818672092,0.3153651896651659,0.273967510461703,0.0
0.05546914777267746,0.45209998151711817,0.09722450908000158,0.3217144498469322,0.14953119369404583
0.06318329500325447,0.38967496307211524,0.513427324797051,0.0,0.0
0.01882517789559152,0.3158478523095794,0.5412600515956054,0.15859336139596295,0.0
0.30805687361228046,0.4979755394576071,0.1365118594674951,0.0,0.15749434190461545
0.0,0.2903114838719695,0.298562323558529,0.2162226030545732,0.34584886214524835
0.07198298577921493,0.3615466225148639,0.3839847467682248,0.06777936681776607,0.0
0.050144235197328337,0.21084172823683,0.2790725144714735,0.44260129313971747,0.024919304974550464
0.2891026790391856,0.03220286462613216,0.47169776035142386,0.0,0.2061275164496141
0.3919231239935498,0.3185264165746378,0.25737260308682114,0.01975429830597832,0.0
0.2951202457842509,0.15416602394599632,0.28725130141011573,0.010394142633026763,0.24347552068490574
0.39400587573704954,0.0,0.18215906271807442,0.1860112871081918,0.22092670431534644
0.2892143387998468,0.05153686653373641,0.4480574775231127,0.0,0.18979477050365912
0.597377562013277,0.07139007025564038,0.1511952126818176,0.1531479551870124,0.0
0.0,0.6703452795303413,0.07206917632226291,0.20804669714545782,0.10535509279053236
0.3119756130826372,0.0,0.10202950158678839,0.11198972039010208,0.5086998913219155
0.0,0.20828942174881537,0.0,0.5972415576797246,0.154672460281963
0.40293435166028263,0.040222553346179586,0.3529663014266052,0.08196198235252831,0.1958894111853984
0.0091933740985553,0.2191901206254372,0.43480962736904955,0.049892498195770935,0.25168667190595445
0.0,0.2436863409206759,0.48855514136999034,0.2638944646420442,0.0
0.0,0.5141192450852612,0.4732449845615106,0.0,0.030005983819765387
0.40495076709200606,0.08898137323745027,0.21725300066932735,0.026525954871021547,0.18815369869006002
0.22726498205723106,0.2261187033593565,0.07984029130855763,0.2556590277201564,0.27119846768800643
0.0,0.0592834897745736,0.6312127778994003,0.0,0.19330236325221908
0.20630832212679803,0.0,0.39178523734753384,0.1937637331426411,0.2972115937675003
0.1784095350360999,0.15838142384161658,0.23928960543886385,0.2843505088499379,0.2205557200368573
0.15508358970776123,0.19173451261836702,0.22415149350306018,0.24203239766651655,0.24186094747387654
0.10352652720657661,0.6141600648198136,0.08895437771608139,0.06384796154577586,0.2639363103717173
0.13554487132102383,0.108002258522865,0.34320360105439196,0.0,0.33895300837541303
0.2347458107784635,0.42857206300859063,0.3919154186908515,0.0,0.0
0.13433367353875236,0.24192506879482212,0.33236431231207986,0.05272450058934752,0.24437941649508035
0.0,0.6001738285278438,0.4137069474864674,0.0,0.10276872055624692
0.04857335744094879,0.2629474246245329,0.413572441805389,0.3316775691545148,0.0
0.3475284146949139,0.20168972255602702,0.4245911131443203,0.0,0.0
0.2912546539427863,0.039335394061661165,0.24747574325879598,0.008721911826503993,0.4776752412206804
0.12303099656715918,0.02835655152558659,0.30225746370659423,0.03521197549733244,0.37561269998470304
0.0,0.29968888696569135,0.025103494933812823,0.44222855904170616,0.1959478468050427
0.42079015961514715,0.13520420696556254,0.12757975029771867,0.05937367264911208,0.33530889685608306
0.17272046670131772,0.43912955783657687,0.0,0.13119504796398035,0.24260025251222375
0.0,0.5169060159567298,0.2717365407621374,0.0,0.2876676596489841
0.33027743205910826,0.04999426712210304,0.34812528927896674,0.0,0.2875982550744718
0.28012470345190643,0.06326501828607192,0.5452617181053678,0.0,0.13622909888644666
0.19898995842442263,0.3039807823876948,0.3302316806121066,0.09770958575592603,0.11814302863272012
0.21562385265517808,0.222956915276883,0.10201932101463239,0.10562901146021553,0.3190225744833084
0.0,0.14530784648364953,0.0,0.1908235911913235,0.48946967858430485
0.260032147815183,0.4012168453337133,0.11762030080639432,0.0,0.1617051396652429
0.4060075464866804,0.09523842327455839,0.02251201965138159,0.3544165137151875,0.0
0.0,0.44154738277951766,0.02457542654099689,0.30020062235336853,0.251555199562445
0.07230904064401028,0.08666753159273854,0.4546954199437739,0.25921097594965303,0.11363809733035699
0.0982340829993269,0.19500592974792344,0.36984204400959314,0.0,0.41666585566137915
0.5128551233858802,0.27863969305721176,0.07630220357389354,0.17011237582174293,0.0
0.2803905399517883,0.36526543050281796,0.40924009464008676,0.0,0.0
0.17456396987532483,0.0,0.5214535896712038,0.23373586961449064,0.12573102492538285
0.4163747048818091,0.0,0.022732841386534596,0.4067904791972489,0.044647439990803874
0.15855103210883761,0.5992142039702358,0.20819180482183197,0.0,0.1273020939736652
0.006066296513806947,0.439116800340147,0.4371965599266972,0.20760309377990122,0.0
0.3517916768152761,0.14730836217731663,0.3117847787836789,0.2025730794185525,0.0
0.2646389949688376,0.11281756853567154,0.34271636814472206,0.16674855076265246,0.24493667208049677
0.0,0.3469681785180749,0.0,0.7039680034831012,0.0
0.08250472017730896,0.25750598571523364,0.0,0.6082612101293453,0.029468905848572615
0.08696275248541642,0.0,0.009940127780755351,0.14985254844518736,0.5873597550048046
0.05772193602176252,0.04786320694767787,0.26824704945671635,0.5326688283995942,0.0
0.36793843919885993,0.5213976078483296,0.0,0.19763313041551597,0.0
0.282980863177653,0.4953132855126098,0.0,0.018830220511786448,0.216520194605058
0.09207092851176137,0.04308666556431081,0.0,0.26174478114145766,0.4260974936411353
0.0,0.5963899835548848,0.22964959480242955,0.11406476870490223,0.22073669106359575
0.24984616970040455,0.0,0.3694227803197765,0.0,0.39601074577420303
0.19370990931298498,0.24639309142475735,0.3671650736787033,0.0,0.21115281074821815
0.13391486291164528,0.4937833824962577,0.4401825353268752,0.0,0.0
0.30499312240222665,0.13013745051299996,0.04287874028138533,0.039724683166019154,0.5013667144685832
0.18016043711218893,0.312739363035182,0.15568472010921486,0.1524342988568779,0.25295661658187757
0.29813003600568516,0.0,0.5945481864812758,0.0,0.16819015853688438
0.23667115298068214,0.3497005843592329,0.06555107337117447,0.09137528571597492,0.2990479242637544
0.4304120735856364,0.0,0.0,0.10691990619362825,0.46165676233714925
0.16070432382047609,0.1364949043144521,0.369531425379102,0.0,0.35048630853459534
0.16486366633330918,0.07410967809131115,0.26085687532269075,0.08933329105255136,0.4623547166149098
0.04016333466407824,0.03962860901171792,0.05005517779022011,0.24074514409569797,0.5205581826274882
0.1355152391470318,0.0,0.26314999746030004,0.1520798556160148,0.35311379560850625
0.17642582138493548,0.3340658070811614,0.3719497395251501,0.0,0.08429299864408148
0.11648517283233203,0.1792778861916033,0.35339614814341985,0.27023050216044425,0.02285679028624165
0.19214132348374532,0.0,0.6069206415840336,0.17567150011749683,0.0
0.15859969478952968,0.374716231437094,0.011840327311095161,0.38802130795857287,0.06781621536593994
0.44667892241332974,0.08494440149912337,0.0,0.19270369027070408,0.0
0.18339925504178,0.3807347498034182,0.47194086602198115,0.0,0.0
0.0,0.0,0.04081298103361617,0.46480925603959555,0.5076855646111307
0.3794446569458676,0.27303743108419637,0.28420586639236173,0.14041555500436406,0.0
0.1918657199416546,0.04826018014037223,0.3044866442784189,0.1776994712218441,0.2810674208702538
0.08764804782826074,0.0,0.0,0.34062146988997866,0.469303075426144
0.27043553184204144,0.0,0.0,0.08422357370812633,0.5405743574480467
0.20490236761991035,0.4022343916612834,0.04459837576456686,0.38716049795831087,0.0
0.0,0.26098890079444204,0.0,0.5050143885965163,0.18018821580970448
0.623955337301781,0.0,0.10939062411980208,0.13820112208100743,0.0
0.24474171408351256,0.01715055467362217,0.0,0.4609531330465341,0.23527144437932596
0.015301194997382828,0.300387257424847,0.4148106679286328,0.0,0.29095497240482143
0.4676316949403408,0.3981628495578394,0.12544785358549645,0.0,0.07258046992574323
0.4201219596215984,0.0,0.11557450375150521,0.0,0.3903503055362617
0.0,0.0,0.0,0.7932456804890404,0.12388460652102885
0.0,0.264742127207334,0.0,0.625213163998663,0.05298190234548526
0.01616592202469658,0.23159203698390948,0.0,0.3900508425733331,0.43833863459274236
0.4862383834891872,0.0,0.06253231506038436,0.1658404778639056,0.26240950336574115
0.0,0.41471317287975,0.0,0.6383538918240526,0.05302133519275947
0.1884751518575115,0.2183906855110798,0.0,0.13769314601481544,0.48122562512450373
0.09608522514631362,0.3653738243978757,0.3591908355756809,0.0,0.26635657261306284
0.09688873764369389,0.04402023629578975,0.30254497052992796,0.3876451638241394,0.21104735912848452
0.3337834084205384,0.0,0.04641900806240909,0.053399078503903276,0.39938949011537417
0.051239132246264016,0.3071999948826125,0.025430418562437655,0.6008384746740827,0.0
0.0,0.0,0.0,0.5316971639248511,0.21366906652197273
0.016869377490775397,0.0,0.43148204626434683,0.0,0.41909324923645197
0.3754796018813512,0.29875606592848386,0.32563821721669967,0.0,0.0
0.29189388428901286,0.0,0.35848711200039174,0.0,0.39742066520041863
0.10741902339518682,0.01529226392075495,0.0,0.7931877431088507,0.1101335269022889
0.2639639447055515,0.21655921603789807,0.4287234290086785,0.0,0.0
0.0,0.4939471457600507,0.39232785763252587,0.21688880448737366,0.02708283473442685
0.28678298001530517,0.0846622110294219,0.1382049826705462,0.27559503675779756,0.16526335460772126
0.21814427306971687,0.424842459034727,0.22350532448575153,0.04814174500103969,0.0
0.3186674571770224,0.01161275562960707,0.0,0.2451375670332854,0.37077955924646194
0.09314673660434765,0.5681886312368163,0.16714341426510707,0.17784134818436065,0.0
0.0,0.21306591382262058,0.5080520671928027,0.2833272001045012,0.0
0.08866379173996156,0.2271106915251738,0.0,0.712728866369356,0.0
0.40508865736480376,0.2527748684832906,0.2812327809422574,0.0,0.0
0.0,0.028306906346718678,0.0,0.7502037364860876,0.0960439284405492
0.02104187923704851,0.16830255729080879,0.3979479020826971,0.36663483725292956,0.0
0.05458134445893269,0.22284441024448048,0.2700353511106651,0.25024667652944416,0.18862420901059196
0.3459793891512229,0.06984343235476462,0.04274210271236698,0.36941648246326303,0.05353689476477817
0.39612513486129936,0.16130879581992227,0.30184562133459847,0.0,0.0
0.0,0.0,0.516799685000738,0.013938680369670779,0.4376302720882145
0.47172700099236853,0.0,0.0,0.03517315531662221,0.2976533156251485
0.33519497799543846,0.032679438091762596,0.45946138399737013,0.018555626258986803,0.0520311231772316
0.34992169153271124,0.24063343068239051,0.10820795240000929,0.14835058079057636,0.23089725271845501
0.016957479754497254,0.07596822255393476,0.0,0.7452931096634914,0.1747493867321144
0.0,0.5060243828514173,0.0,0.44273101989320657,0.15946931954036667
0.4174500120886524,0.3052010611947419,0.08827927205556699,0.0,0.17971323291872546
0.33905168367675065,0.36285223218098805,0.05994495540600962,0.11310712114352438,0.14584743471298972
0.0,0.0,0.0,0.38883943111223407,0.5019059085075482
0.3685410556843803,0.07180263234217951,0.09964577531165808,0.008428864809292566,0.35610698419796816
0.5398139954198569,0.0,0.011985626783524847,0.23272340752012413,0.10487990934779129
0.0020714382053831724,0.45060770760241176,0.0,0.3727203416901504,0.213939654253646
0.09483013148228578,0.21055741045395118,0.0,0.6384353783919241,0.06025219163238846
0.2784667182717,0.20416820180322326,0.0,0.28377201150242776,0.11176894906668383
0.0,0.30682929714462487,0.0,0.5523178230606919,0.15556753094524833
0.15084267020000913,0.0,0.5241344207046874,0.0,0.25699589583860044
0.0,0.4191948889168389,0.0,0.5752556721530312,0.0
0.24679500582824246,0.011920878867854545,0.0,0.447307244081953,0.3311750219486797
0.390798741374852,0.09385408701917194,0.23377860675594683,0.18826180947202295,0.08368412619888645
0.2816119321001374,0.2741130006432755,0.0,0.12716002276816188,0.3244969574176438
0.0,0.057831846253651134,0.0,0.6081841306796678,0.06811922397376832
0.052580482524594616,0.023166783258975518,0.08750103826959459,0.6882856507896535,0.15360323512418575
0.0,0.0,0.13986638609516183,0.8583803024845175,0.0
0.4104934023044419,0.3546368662831951,0.15216068348660786,0.03149166565812606,0.0
0.35940371912140207,0.13060176397705986,0.10725916177752236,0.34692542201270776,0.0
0.30620469179827714,0.08721086035610927,0.016897139872607447,0.5189017041162907,0.05165181078382919
0.010143611566443934,0.0,0.000674354585000447,0.6591768252363535,0.16823445937161682
0.10992288058813388,0.2874850260548286,0.0,0.6198920839197981,0.0
0.271918648473198,0.4690198784223092,0.22101929759470482,0.014217362621162152,0.0
0.2573551593414134,0.19913027287800103,0.0,0.38113966500747304,0.18564940109649913
0.0,0.6233057776915923,0.47646301228279303,0.0,0.025709452083296582
0.16089927000815463,0.0,0.7035066041421391,0.0894086670515497,0.06011647486839295
0.03998331745678363,0.0,0.0,0.502662522221169,0.40813851627800785
0.2976711866569338,0.43810410207332756,0.2247183596188092,0.0862613183949139,0.022309877270237494
0.24384736733843562,0.09013071938293044,0.11775244680447987,0.17048536917446458,0.21318964725047365
0.0,0.2258079634843986,0.6249534343398654,0.0,0.20875285950359204
0.07474677200746764,0.19607667992021274,0.2130133459954047,0.4221131580665884,0.15253169960317078
0.3956182831473062,0.007085936484035316,0.3066801894796201,0.22901267071397935,0.07750991008123893
0.016988898498374965,0.1610620845279331,0.4848455659334829,0.013828494776470437,0.20823119320056266
0.04037364858920866,0.09770921919344484,0.38498530306396617,0.16440546085693625,0.36383086524742186
0.2944361780524345,0.315657436223421,0.17474452703586146,0.1317355624541261,0.013902846420438784
0.0,0.11387467559930473,0.5413667406997328,0.3057281122391986,0.07220000246786297
0.14783841886815766,0.13927549152792792,0.31022858121364866,0.0,0.5048156111605618
0.0,0.0,0.022811539384662342,0.5264715515024975,0.37204928904605916
0.010316233568228415,0.09459053330740273,0.08197498009451874,0.31261961432614377,0.620757033113961
0.11712685152755009,0.16939421112680889,0.0,0.629732830021913,0.08661478858618296
0.5533715284705079,0.10273618368904776,0.09949241322023979,0.08261820436051522,0.2276863869325156
0.0590264969689742,0.1480448102603274,0.0,0.12582481356873573,0.6832141399258972
0.06956753853556158,0.11294845040341153,0.4812721455959061,0.0,0.2901155327532414
0.7445369344428946,0.0,0.0,0.0,0.19423449030717574
0.4474246031034386,0.2361354194969718,0.0,0.2684856044966735,0.0
0.20043052607666817,0.0,0.13158976631149197,0.28897797396317687,0.3735074284759848
0.255514929376617,0.3010795340370011,0.0,0.4165510707154731,0.07549086193005146
0.4804057051646122,0.012614255488753529,0.3568907803004331,0.10083431792940022,0.00523110776149228
0.2329991470669516,0.30104087259612766,0.28507268317189116,0.22064571192050927,0.0
0.4698681114572739,0.07923469143070692,0.27228710608272805,0.0,0.20445439370784643
0.18538867303006154,0.0,0.3121600153526943,0.0866048679281082,0.47465950445014665
0.028495058521963944,0.0942533197302724,0.11750433430758568,0.2656037691851971,0.5390532503136387
0.2665288607059376,0.46320471255467244,0.2538532748522249,0.0,0.0
0.12943201043825822,0.24586131102125733,0.3684710620187677,0.0025030616692478446,0.2996513404833954
0.30499446719242046,0.13483604149779624,0.3074505889825845,0.0,0.1861108251163035
0.2960406516935657,0.14857970119362265,0.022289447789737078,0.2028180240137976,0.2764592056740796
0.0843924607950826,0.0,0.18520774854736174,0.6981277911789482,0.0
0.2221261669743049,0.29907936237026467,0.4383680554668001,0.16875801919863867,0.0
0.23207116798316618,0.061169298401244736,0.3724936473069944,0.0,0.3207679979813989
0.08210587443554941,0.0,0.42572796676404234,0.015705950261768995,0.45728182437195636
0.25899650769704696,0.28369465001955974,0.0,0.36006423466172405,0.061924942500658664
0.42761594044128576,0.0,0.4548216727377311,0.014490295927674354,0.0
0.03999371158574146,0.10579184809805571,0.0,0.3124546437388779,0.6121289208388593
0.2519927189231939,0.0,0.4608623098139994,0.07461304294103198,0.18949085832171642
0.24264291509040387,0.29004381256228046,0.4123769198185346,0.0,0.13433345663614152
0.0,0.17884765826818527,0.12310353734145865,0.6161236017138111,0.0940047775456172
0.0,0.0,0.0,0.5468245051384623,0.4888159043727282
0.14614773540843898,0.5281337007268334,0.17764517672841793,0.09409273460330526,0.03836631770527441
0.1115927562376199,0.0,0.52248741627516,0.0,0.2880154767148909
0.024303622891301127,0.5671177584250977,0.0,0.4908982239133134,0.0
0.29722571453613883,0.03462907445420578,0.2776446362383946,0.17787385442381287,0.30340191232954794
0.2976794087145156,0.42994217061795986,0.0,0.10860562684698323,0.24654237112293137
0.198882872320489,0.27687286420099194,0.050602482122030494,0.08394488360702973,0.36159558534949865
0.048942030549712134,0.3427624856530927,0.20472658959885762,0.35241078851268354,0.06626895737639461
0.30917528739563016,0.14408355449669596,0.12587127769580045,0.21757404913005815,0.2795497499475808
0.10089143892204129,0.49041235956119755,0.21681263737045178,0.30605493300150416,0.0
0.4015062379858939,0.26754450183488193,0.011094548489094004,0.19015060147440133,0.0
0.0,0.17418997078524448,0.5578527782900143,0.13267717848746133,0.1901545314606325
0.09193691819468797,0.3901660498995713,0.0,0.4924633898208295,0.0
0.5120458523122328,0.28065770478324564,0.03784186316714449,0.0578109479497051,0.1592161782011416
0.22204261310126458,0.0,0.0,0.34404104389255663,0.36493934850442394
0.012882240048684983,0.19921440387217815,0.0,0.6648617777787607,0.14136450226072306
0.08910329095215003,0.014706499327663927,0.49804410730836457,0.17045438689883866,0.29674531616055355
0.1815257828749392,0.20903882302561025,0.4656448220407273,0.0,0.13937083660886176
0.26426453149742474,0.0,0.4931876668366195,0.0,0.24058725824401817
0.0,0.320136678600254,0.584358615956049,0.0,0.09265409776439196
0.029337151376395046,0.0,0.01744941344397953,0.862696564178729,0.02698738554746074
0.0,0.5156921760365916,0.2460589953188617,0.2713478539306442,0.0
0.2359487888811957,0.27539835404029067,0.5168877960495727,0.0,0.0
0.304452567939562,0.23697082112977957,0.153481595691176,0.0,0.27292973750758615
0.40737055954500623,0.2147029181936022,0.19220775220650374,0.09987396005395847,0.05919240499495944
0.47608376330892294,0.09545299330020449,0.0,0.0,0.4848434848229342
0.13403989982802736,0.23772893272507212,0.5863106729067916,0.06051817437285625,0.00671103937073841
0.24998310198328408,0.2809772233952062,0.17704818503041544,0.09491343807105077,0.24944223082147574
0.37310401814588695,0.007974167536914377,0.3420991867912276,0.0,0.20487257267684117
0.41150185698526937,0.260351192869875,0.10945471564668334,0.005429849525855752,0.22156405345042235
0.08538476021107112,0.0,0.0,0.5180919233858217,0.3887657259218324
0.0,0.38313201596192975,0.40814287889359474,0.22813042509525897,0.0
0.0,0.25034860772226974,0.1274169136594628,0.3946177140759674,0.309679831403039
0.13486837851945763,0.018046441299341656,0.5654257945424288,0.2689958344286723,0.0
0.16964432123207526,0.16948092702399592,0.0,0.40553401761774255,0.2667752860847595
0.5122837769284234,0.2002403834287813,0.056113734613089786,0.0,0.23254935321770437
0.35553123877525633,0.0,0.34646018995553546,0.0,0.26773074790888074
0.0,0.021849891082053933,0.6781545606646054,0.3404216490339866,0.0
0.682132336189256,0.07702906901698152,0.19766155912204214,0.0,0.0822053163245085
0.18553739097790928,0.0,0.3940521138643415,0.43710841517123483,0.04051468071098306
0.24980409650276236,0.505679110423352,0.019352092847023775,0.240875547846969,0.024108477979317915
0.03643393935486841,0.021598051106937924,0.03143905479204433,0.8273791598732679,0.07355441356041283
0.5093547212375984,0.11210603247372852,0.18465563211810454,0.12012832346015513,0.13556152311776953
0.0,0.4136076233909494,0.0,0.5510426722519263,0.02404933512897817
0.33192504533594974,0.1869414184662244,0.14198232443925887,0.0,0.2409740237529512
0.25805309259448334,0.04673310954742368,0.11767660968351397,0.47110956844889496,0.044030303212774034
0.0,0.3361456732066727,0.45483134935326225,0.266653025896126,0.04708771977805802
0.0,0.0,0.4293804366243868,0.5613991152390609,0.0
0.14167616311936823,0.3492961804810395,0.41911458135671986,0.12484218894209459,0.0
0.0,0.17200014879148673,0.0256769025940355,0.7697046363738113,0.0
0.37421425239500283,0.48610422115192364,0.2341359595743566,0.0,0.0
0.06525074997823202,0.23589283272238615,0.27711000379205514,0.5066894944600144,0.0
0.0,0.24321020443709224,0.30696413313453563,0.19457510858742094,0.39399758733344664
0.7443840829696787,0.11883140879748366,0.08600477549208195,0.0,0.0014687883404939336
0.10149590735588353,0.4083206080598466,0.08389915701229494,0.27044252578177347,0.23587166868634754
0.10884194026694491,0.11884943221530074,0.4032433943034995,0.020601404544074206,0.4209466706592975
0.18283158164892777,0.01984292116772768,0.13414037532803047,0.19970395902344307,0.5161501749972667
0.0,0.04033605193549746,0.017081293395400664,0.17008683835193972,0.6056769054202764
0.14763474844207924,0.0,0.0,0.26982576794609786,0.5959289939663303
